GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022200267,418,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,14,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,1,20221123,MIL,CHI
Shot Chart Detail,0022200267,533,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,46,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,55,41,1,1,20221123,MIL,CHI
Shot Chart Detail,0022200267,571,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,42,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,15,1,1,20221123,MIL,CHI
Shot Chart Detail,0022200267,579,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,23,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,24,1,1,20221123,MIL,CHI
Shot Chart Detail,0022200267,608,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20221123,MIL,CHI
Shot Chart Detail,0022200267,661,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,99,148,1,1,20221123,MIL,CHI
Shot Chart Detail,0022200267,682,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,9,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,8,1,1,20221123,MIL,CHI
Shot Chart Detail,0022200267,699,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,1,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,31,1,1,20221123,MIL,CHI
Shot Chart Detail,0022200280,52,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,1,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,19,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,137,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,2,15,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,8,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,270,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,5,45,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,11,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,289,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,4,19,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,29,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,298,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,3,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,25,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,314,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,3,39,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,1,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,340,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,0,43,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,3,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,403,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,47,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-4,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,416,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,39,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,6,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,423,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,19,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,21,254,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,428,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,49,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,13,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,541,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,30,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,7,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200280,581,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,42,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,6,1,1,20221125,MIL,CLE
Shot Chart Detail,0022200298,37,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,33,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,0,22,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200298,58,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,50,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,5,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200298,207,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,12,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200298,232,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,6,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,14,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200298,238,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,5,6,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200298,253,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,4,11,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200298,344,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,2,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,8,118,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200298,352,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,52,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,4,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200298,373,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,7,18,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-6,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200298,395,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,18,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200298,419,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,3,26,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,4,1,1,20221127,MIL,DAL
Shot Chart Detail,0022200316,222,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,7,10,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,4,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,246,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,6,5,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,-5,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,251,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,5,34,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,1,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,297,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,0,45,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,8,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,304,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,0,29,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-181,179,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,331,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,1,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,352,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,53,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,2,94,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,395,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,58,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,11,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,398,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,21,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-1,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,500,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,11,27,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,4,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,527,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,5,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,3,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,554,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,9,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-15,251,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200316,584,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,25,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,0,1,1,20221130,NYK,MIL
Shot Chart Detail,0022200331,42,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,13,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,153,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,29,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,10,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,215,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,28,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,15,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,316,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,1,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,358,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,10,40,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,375,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,31,Made Shot,Running Alley Oop Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,9,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,387,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,0,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,20,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,402,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,417,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,5,32,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-56,171,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,488,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,1,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,15,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,502,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,13,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,568,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,56,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,25,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,579,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,12,161,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,609,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,11,Made Shot,Running Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,18,38,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,637,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,13,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,15,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200331,650,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,3,42,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,1,20221202,MIL,LAL
Shot Chart Detail,0022200353,61,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,31,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-36,180,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,89,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-153,204,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,116,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,4,28,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,6,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,125,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,3,10,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-173,190,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,216,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,0,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-2,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,233,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,-40,141,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,404,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,28,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,420,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,20,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,529,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,28,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,7,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,551,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,58,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,25,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,625,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,12,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,22,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200353,684,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,23,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,13,1,1,20221205,ORL,MIL
Shot Chart Detail,0022200369,22,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,57,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-18,32,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,43,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,14,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,48,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,72,271,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,126,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,1,42,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,8,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,136,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,0,39,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,169,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,10,51,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,9,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,343,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,12,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,363,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,8,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,7,258,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,524,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,-4,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,583,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,5,7,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-4,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,590,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,4,40,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,5,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200369,631,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,1,56,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,12,1,1,20221207,MIL,SAC
Shot Chart Detail,0022200386,33,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,105,225,1,1,20221209,DAL,MIL
Shot Chart Detail,0022200386,77,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,1,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,5,1,1,20221209,DAL,MIL
Shot Chart Detail,0022200386,369,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,9,2,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,4,1,1,20221209,DAL,MIL
Shot Chart Detail,0022200386,419,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,6,0,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,3,1,1,20221209,DAL,MIL
Shot Chart Detail,0022200386,496,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,0,39,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,5,1,1,20221209,DAL,MIL
Shot Chart Detail,0022200386,534,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,10,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,24,1,1,20221209,DAL,MIL
Shot Chart Detail,0022200386,543,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,9,17,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-156,15,1,1,20221209,DAL,MIL
Shot Chart Detail,0022200386,546,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,8,42,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,15,1,1,20221209,DAL,MIL
Shot Chart Detail,0022200386,563,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,7,45,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20221209,DAL,MIL
Shot Chart Detail,0022200386,574,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,6,53,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-6,1,1,20221209,DAL,MIL
Shot Chart Detail,0022200401,15,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,11,1,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,7,23,1,1,20221211,HOU,MIL
Shot Chart Detail,0022200401,21,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,53,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,15,1,1,20221211,HOU,MIL
Shot Chart Detail,0022200401,43,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,7,49,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,20,1,1,20221211,HOU,MIL
Shot Chart Detail,0022200401,172,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,9,44,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,5,26,1,1,20221211,HOU,MIL
Shot Chart Detail,0022200401,259,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,2,55,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,36,1,1,20221211,HOU,MIL
Shot Chart Detail,0022200401,320,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,11,31,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,10,52,1,1,20221211,HOU,MIL
Shot Chart Detail,0022200401,631,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,4,0,55,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,5,1,1,20221211,HOU,MIL
Shot Chart Detail,0022200410,43,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,6,1,1,20221213,MIL,GSW
Shot Chart Detail,0022200410,50,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,55,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,14,1,1,20221213,MIL,GSW
Shot Chart Detail,0022200410,203,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,2,8,26,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,15,1,1,20221213,MIL,GSW
